idquiz,idEstudiante,idQuestion,FechQuiz,Respuesta,Audit
111,1001233082,6,2017-10-13,c,"2017-10-13 08:46:16"
111,1193556427,1,2017-10-19,b,"2017-10-19 15:43:44"
111,99051402240,6,2017-10-20,c,"2017-10-20 13:48:06"
112,1000088513,32,2017-10-19,d,"2017-10-19 04:19:45"
112,1007240205,4,2017-10-19,c,"2017-10-19 15:44:16"
112,1007350833,9,2017-10-13,b,"2017-10-13 08:46:17"
112,11903304,40,2017-10-20,b,"2017-10-20 13:48:07"
113,1000088513,33,2017-10-19,d,"2017-10-19 04:06:39"
113,1020488138,16,2017-10-19,e,"2017-10-19 15:44:20"
114,1000088513,34,2017-10-19,a,"2017-10-19 04:26:43"
114,1007240205,20,2017-10-19,a,"2017-10-19 15:44:30"
114,576891,3,2017-10-20,c,"2017-10-20 13:48:08"
115,1000088513,35,2017-10-19,a,"2017-10-19 04:18:09"
115,1000547078,4,2017-10-13,c,"2017-10-13 08:46:20"
115,98061550763,9,2017-10-20,b,"2017-10-20 13:48:09"
115,99112905746,6,2017-10-19,c,"2017-10-19 15:44:46"
116,1000088513,36,2017-10-19,a,"2017-10-19 04:04:07"
116,1001010622,8,2017-10-13,b,"2017-10-13 08:46:22"
116,11903304,8,2017-10-20,b,"2017-10-20 13:48:11"
116,99112905746,12,2017-10-19,b,"2017-10-19 15:45:22"
117,1000088513,37,2017-10-19,a,"2017-10-19 04:11:17"
117,1000415794,3,2017-10-13,c,"2017-10-13 08:46:30"
117,1020488138,15,2017-10-19,d,"2017-10-19 15:45:27"
117,576891,12,2017-10-20,b,"2017-10-20 13:48:12"
118,1000088513,38,2017-10-19,a,"2017-10-19 04:22:13"
118,99112905746,10,2017-10-19,c,"2017-10-19 15:45:30"
119,1000088513,39,2017-10-19,a,"2017-10-19 04:23:22"
119,1000099222,15,2017-10-13,d,"2017-10-13 08:46:34"
119,1007240205,31,2017-10-19,a,"2017-10-19 15:45:32"
120,1000088513,40,2017-10-19,a,"2017-10-19 04:09:02"
120,1004578531,27,2017-10-19,c,"2017-10-19 15:45:37"
120,11903304,19,2017-10-20,b,"2017-10-20 13:48:17"
121,1020494808,12,2017-10-19,b,"2017-10-19 15:45:44"
122,1000639851,35,2017-10-20,a,"2017-10-20 13:48:21"
122,1001017060,33,2017-10-13,d,"2017-10-13 08:46:41"
122,99112905746,26,2017-10-19,c,"2017-10-19 15:45:54"
123,1007227098,4,2017-10-13,c,"2017-10-13 08:46:43"
123,1007240205,18,2017-10-19,c,"2017-10-19 15:45:59"
123,99051402240,9,2017-10-20,b,"2017-10-20 13:48:22"
124,1000099222,14,2017-10-13,a,"2017-10-13 08:46:44"
124,1001017349,27,2017-10-20,c,"2017-10-20 13:48:23"
125,1007242789,9,2017-10-19,a,"2017-10-19 15:46:05"
126,1000099222,9,2017-10-13,b,"2017-10-13 08:46:47"
126,1007242789,2,2017-10-19,c,"2017-10-19 15:46:14"
126,99111702108,38,2017-10-20,b,"2017-10-20 13:48:25"
127,1000547078,8,2017-10-13,b,"2017-10-13 08:46:50"
127,1020494808,14,2017-10-19,a,"2017-10-19 15:46:34"
127,98061550763,31,2017-10-20,a,"2017-10-20 13:48:26"
128,1001017060,32,2017-10-13,b,"2017-10-13 08:46:52"
128,1004578531,40,2017-10-19,a,"2017-10-19 15:46:35"
128,1007286802,34,2017-10-20,a,"2017-10-20 13:48:29"
129,1193556427,14,2017-10-19,b,"2017-10-19 15:46:40"
129,99051903761,15,2017-10-20,d,"2017-10-20 13:48:30"
130,1001010622,21,2017-10-13,c,"2017-10-13 08:46:56"
130,1007242789,22,2017-10-19,b,"2017-10-19 15:47:04"
131,1000099222,6,2017-10-13,c,"2017-10-13 08:46:58"
131,1007242789,17,2017-10-19,f,"2017-10-19 15:47:11"
132,1001639404,1,2017-10-20,b,"2017-10-20 13:48:32"
132,1007240205,35,2017-10-19,a,"2017-10-19 15:47:17"
132,1007350833,6,2017-10-13,c,"2017-10-13 08:46:59"
133,1007227098,36,2017-10-13,b,"2017-10-13 08:47:07"
133,99051402240,27,2017-10-20,b,"2017-10-20 13:48:35"
133,99112905746,13,2017-10-19,b,"2017-10-19 15:47:23"
134,1020488138,4,2017-10-19,c,"2017-10-19 15:47:29"
134,98061550763,23,2017-10-20,b,"2017-10-20 13:48:37"
135,1004578531,25,2017-10-19,b,"2017-10-19 15:47:30"
136,1007286802,21,2017-10-20,c,"2017-10-20 13:48:38"
136,1020494808,27,2017-10-19,c,"2017-10-19 15:47:40"
137,1007240205,2,2017-10-19,c,"2017-10-19 15:47:41"
137,1007286682,27,2017-10-20,c,"2017-10-20 13:48:42"
138,1001237675,19,2017-10-20,a,"2017-10-20 13:48:44"
138,1004578531,19,2017-10-19,b,"2017-10-19 15:47:47"
139,1000396112,35,2017-10-19,a,"2017-10-19 15:47:49"
139,1007698570,22,2017-10-13,a,"2017-10-13 08:47:24"
140,1000746274,17,2017-10-20,f,"2017-10-20 13:48:47"
140,1001010622,19,2017-10-13,b,"2017-10-13 08:47:24"
140,1020488138,29,2017-10-19,a,"2017-10-19 15:47:57"
141,1007242789,38,2017-10-19,b,"2017-10-19 15:47:57"
142,1007227098,37,2017-10-13,b,"2017-10-13 08:47:30"
142,1007240205,16,2017-10-19,e,"2017-10-19 15:47:59"
143,1001011099,32,2017-10-20,b,"2017-10-20 13:48:55"
143,99101702177,15,2017-10-13,d,"2017-10-13 08:47:34"
144,11903304,13,2017-10-20,b,"2017-10-20 13:48:56"
144,99112905746,1,2017-10-19,b,"2017-10-19 15:48:04"
145,1007227098,35,2017-10-13,a,"2017-10-13 08:47:37"
145,1007242789,10,2017-10-19,b,"2017-10-19 15:48:05"
145,98061550763,7,2017-10-20,c,"2017-10-20 13:48:59"
146,1000415794,9,2017-10-13,b,"2017-10-13 08:47:38"
146,1007242789,25,2017-10-19,a,"2017-10-19 15:48:09"
146,11903304,35,2017-10-20,a,"2017-10-20 13:49:00"
147,1000746274,11,2017-10-20,b,"2017-10-20 13:49:01"
147,1001016932,28,2017-10-13,a,"2017-10-13 08:47:41"
147,1001505047,39,2017-10-19,a,"2017-10-19 15:48:18"
148,1000748070,2,2017-10-20,c,"2017-10-20 13:49:02"
148,1001010622,2,2017-10-13,c,"2017-10-13 08:47:42"
148,1193556427,38,2017-10-19,b,"2017-10-19 15:48:20"
149,1001017060,16,2017-10-13,e,"2017-10-13 08:47:42"
149,1007240205,17,2017-10-19,f,"2017-10-19 15:48:28"
149,1007658645,32,2017-10-20,d,"2017-10-20 13:49:03"
150,1007350833,5,2017-10-13,a,"2017-10-13 08:47:44"
150,98061550763,11,2017-10-20,b,"2017-10-20 13:49:04"
150,99112905746,20,2017-10-19,a,"2017-10-19 15:48:29"
151,1000396112,1,2017-10-19,b,"2017-10-19 15:48:32"
151,1001016932,6,2017-10-13,c,"2017-10-13 08:47:50"
152,1001025819,33,2017-10-13,d,"2017-10-13 08:47:50"
152,1020488138,36,2017-10-19,a,"2017-10-19 15:48:36"
152,11903304,22,2017-10-20,a,"2017-10-20 13:49:08"
153,1007227098,33,2017-10-13,d,"2017-10-13 08:47:56"
153,1007410504,2,2017-10-20,c,"2017-10-20 13:49:10"
153,1020488138,12,2017-10-19,b,"2017-10-19 15:48:46"
154,1000364018,40,2017-10-13,a,"2017-10-13 08:47:56"
154,1001237675,37,2017-10-20,a,"2017-10-20 13:49:10"
155,1000396112,27,2017-10-19,b,"2017-10-19 15:48:48"
155,1001010622,4,2017-10-13,c,"2017-10-13 08:48:00"
156,1007240205,22,2017-10-19,b,"2017-10-19 15:49:12"
156,1007350833,11,2017-10-13,b,"2017-10-13 08:48:00"
156,99051903761,33,2017-10-20,a,"2017-10-20 13:49:12"
157,1000748070,20,2017-10-20,a,"2017-10-20 13:49:15"
157,1007227098,20,2017-10-13,a,"2017-10-13 08:48:00"
158,1001233082,39,2017-10-13,a,"2017-10-13 08:48:01"
158,1020488138,9,2017-10-19,b,"2017-10-19 15:49:18"
159,1001016932,2,2017-10-13,c,"2017-10-13 08:48:05"
159,1007240205,14,2017-10-19,b,"2017-10-19 15:49:23"
160,1004578531,23,2017-10-19,b,"2017-10-19 15:49:25"
161,1000100928,1,2017-10-18,b,"2017-10-18 09:16:36"
161,1000746274,3,2017-10-20,c,"2017-10-20 13:49:19"
161,1020494808,32,2017-10-19,a,"2017-10-19 15:49:25"
161,99101702177,16,2017-10-13,e,"2017-10-13 08:48:16"
162,1000100928,2,2017-10-18,c,"2017-10-18 09:18:23"
162,1000396112,16,2017-10-19,e,"2017-10-19 15:49:26"
162,1001010939,36,2017-10-13,a,"2017-10-13 08:48:19"
163,1000100928,3,2017-10-18,c,"2017-10-18 09:33:56"
163,1000396112,20,2017-10-19,a,"2017-10-19 15:49:31"
163,1001016932,10,2017-10-13,c,"2017-10-13 08:48:20"
163,1007658645,21,2017-10-20,a,"2017-10-20 13:49:26"
164,1000100928,4,2017-10-18,c,"2017-10-18 09:34:07"
164,1007242789,34,2017-10-19,b,"2017-10-19 15:49:33"
165,1000100928,5,2017-10-18,a,"2017-10-18 09:24:28"
165,1007286802,29,2017-10-20,a,"2017-10-20 13:49:27"
165,1007698570,9,2017-10-13,b,"2017-10-13 08:48:25"
165,1020488138,38,2017-10-19,b,"2017-10-19 15:49:41"
166,1000100928,6,2017-10-18,c,"2017-10-18 09:21:09"
166,1000547078,25,2017-10-13,a,"2017-10-13 08:48:26"
166,1193556427,25,2017-10-19,a,"2017-10-19 15:49:44"
166,99111702108,6,2017-10-20,c,"2017-10-20 13:49:30"
167,1000100928,7,2017-10-18,c,"2017-10-18 09:40:36"
167,1001010622,9,2017-10-13,b,"2017-10-13 08:48:27"
167,1001505047,33,2017-10-19,d,"2017-10-19 15:49:46"
167,1007410504,20,2017-10-20,a,"2017-10-20 13:49:31"
168,1000100928,8,2017-10-18,b,"2017-10-18 09:40:53"
168,1001016932,15,2017-10-13,d,"2017-10-13 08:48:30"
168,1004578531,4,2017-10-19,c,"2017-10-19 15:49:49"
168,11903304,38,2017-10-20,a,"2017-10-20 13:49:33"
169,1000100928,9,2017-10-18,b,"2017-10-18 09:21:20"
169,1000364018,25,2017-10-13,b,"2017-10-13 08:48:31"
169,1000396112,18,2017-10-19,c,"2017-10-19 15:49:57"
170,1000100928,10,2017-10-18,b,"2017-10-18 09:29:21"
170,1000396112,17,2017-10-19,f,"2017-10-19 15:50:05"
170,1001233082,31,2017-10-13,a,"2017-10-13 08:48:35"
170,99051903761,1,2017-10-20,b,"2017-10-20 13:49:37"
171,1000100928,11,2017-10-18,b,"2017-10-18 09:38:49"
171,1007227098,38,2017-10-13,b,"2017-10-13 08:48:39"
171,1007240205,33,2017-10-19,d,"2017-10-19 15:50:07"
172,1000100928,12,2017-10-18,b,"2017-10-18 09:34:12"
172,1007658645,20,2017-10-20,a,"2017-10-20 13:49:45"
172,99112905746,3,2017-10-19,c,"2017-10-19 15:50:09"
173,1000100928,13,2017-10-18,b,"2017-10-18 09:24:01"
173,1004578531,29,2017-10-19,d,"2017-10-19 15:50:14"
173,1007286802,19,2017-10-20,b,"2017-10-20 13:49:48"
174,1000100928,14,2017-10-18,b,"2017-10-18 09:40:07"
174,1000639851,16,2017-10-20,e,"2017-10-20 13:49:50"
174,1001025819,31,2017-10-13,c,"2017-10-13 08:48:54"
174,1193556427,22,2017-10-19,c,"2017-10-19 15:50:20"
175,1000100928,15,2017-10-18,d,"2017-10-18 09:34:40"
175,1007242789,32,2017-10-19,b,"2017-10-19 15:50:21"
175,1193398143,16,2017-10-20,e,"2017-10-20 13:49:53"
176,1000100928,16,2017-10-18,e,"2017-10-18 09:34:44"
176,1007698570,23,2017-10-13,b,"2017-10-13 08:48:56"
176,1020488138,1,2017-10-19,b,"2017-10-19 15:50:25"
177,1000100928,17,2017-10-18,f,"2017-10-18 09:31:46"
177,1001016932,30,2017-10-13,a,"2017-10-13 08:48:59"
177,1007242789,16,2017-10-19,e,"2017-10-19 15:50:35"
177,11903304,9,2017-10-20,b,"2017-10-20 13:49:54"
178,1000100928,18,2017-10-18,c,"2017-10-18 09:31:56"
178,1001233082,38,2017-10-13,a,"2017-10-13 08:49:02"
178,99051903761,25,2017-10-20,a,"2017-10-20 13:49:55"
179,1000100928,19,2017-10-18,b,"2017-10-18 09:25:21"
179,1007698570,12,2017-10-13,b,"2017-10-13 08:49:06"
179,99112905746,9,2017-10-19,a,"2017-10-19 15:50:39"
180,1000100928,20,2017-10-18,a,"2017-10-18 09:29:30"
180,1007227098,40,2017-10-13,b,"2017-10-13 08:49:08"
180,1020488138,33,2017-10-19,c,"2017-10-19 15:50:48"
181,1000100928,21,2017-10-18,c,"2017-10-18 09:33:48"
181,1001016932,8,2017-10-13,b,"2017-10-13 08:49:11"
181,1007242789,18,2017-10-19,c,"2017-10-19 15:50:57"
181,1193118961,39,2017-10-20,a,"2017-10-20 13:50:03"
182,1000100928,22,2017-10-18,a,"2017-10-18 09:41:11"
182,1004578531,2,2017-10-19,c,"2017-10-19 15:50:57"
182,11903304,32,2017-10-20,b,"2017-10-20 13:50:07"
183,1000100928,23,2017-10-18,b,"2017-10-18 09:26:00"
183,1000396112,30,2017-10-19,a,"2017-10-19 15:51:05"
183,1001017060,30,2017-10-13,a,"2017-10-13 08:49:12"
183,99051903761,21,2017-10-20,b,"2017-10-20 13:50:07"
184,1000100928,24,2017-10-18,a,"2017-10-18 09:17:37"
184,1000364018,29,2017-10-13,a,"2017-10-13 08:49:20"
184,1007240205,30,2017-10-19,c,"2017-10-19 15:51:05"
185,1000100928,25,2017-10-18,a,"2017-10-18 09:34:33"
185,1020488138,6,2017-10-19,c,"2017-10-19 15:51:07"
185,99081210604,4,2017-10-20,b,"2017-10-20 13:50:09"
186,1000100928,26,2017-10-18,c,"2017-10-18 09:19:41"
186,1000547078,14,2017-10-13,b,"2017-10-13 08:49:20"
186,1193556427,23,2017-10-19,b,"2017-10-19 15:51:10"
187,1000100928,27,2017-10-18,c,"2017-10-18 09:35:29"
187,1000396112,10,2017-10-19,b,"2017-10-19 15:51:15"
187,11903304,11,2017-10-20,b,"2017-10-20 13:50:12"
188,1000100928,28,2017-10-18,a,"2017-10-18 09:25:11"
188,1001505047,8,2017-10-19,b,"2017-10-19 15:51:20"
188,1007242126,32,2017-10-20,b,"2017-10-20 13:50:12"
189,1000100928,29,2017-10-18,a,"2017-10-18 09:30:30"
189,1000547078,20,2017-10-13,a,"2017-10-13 08:49:27"
189,1007242789,37,2017-10-19,a,"2017-10-19 15:51:21"
190,1000100928,30,2017-10-18,a,"2017-10-18 09:31:35"
190,1001016932,1,2017-10-13,b,"2017-10-13 08:49:31"
190,1007286682,5,2017-10-20,a,"2017-10-20 13:50:14"
190,1020488138,31,2017-10-19,a,"2017-10-19 15:51:31"
191,1000100928,31,2017-10-18,a,"2017-10-18 09:38:04"
191,1001639404,6,2017-10-20,c,"2017-10-20 13:50:14"
191,1007242789,19,2017-10-19,b,"2017-10-19 15:51:37"
191,1007350833,8,2017-10-13,b,"2017-10-13 08:49:31"
192,1000100928,32,2017-10-18,a,"2017-10-18 09:27:27"
192,1007227098,14,2017-10-13,b,"2017-10-13 08:49:31"
192,1007240205,36,2017-10-19,a,"2017-10-19 15:51:48"
193,1000100928,33,2017-10-18,d,"2017-10-18 09:15:55"
193,1001010622,39,2017-10-13,b,"2017-10-13 08:49:33"
193,1007240205,40,2017-10-19,a,"2017-10-19 15:51:55"
193,99051903761,22,2017-10-20,a,"2017-10-20 13:50:15"
194,1000100928,34,2017-10-18,a,"2017-10-18 09:20:13"
194,1193556427,2,2017-10-19,c,"2017-10-19 15:52:03"
195,1000100928,35,2017-10-18,a,"2017-10-18 09:39:23"
195,1001505047,3,2017-10-19,c,"2017-10-19 15:52:04"
195,99101702177,28,2017-10-13,b,"2017-10-13 08:49:36"
196,1000100928,36,2017-10-18,b,"2017-10-18 09:32:25"
196,1000396112,8,2017-10-19,c,"2017-10-19 15:52:05"
196,1001025819,3,2017-10-13,c,"2017-10-13 08:49:36"
196,1193118961,17,2017-10-20,f,"2017-10-20 13:50:19"
197,1000100928,37,2017-10-18,b,"2017-10-18 09:26:22"
197,1000639851,38,2017-10-20,a,"2017-10-20 13:50:21"
197,1001017060,31,2017-10-13,a,"2017-10-13 08:49:44"
197,1193556427,37,2017-10-19,a,"2017-10-19 15:52:09"
198,1000100928,38,2017-10-18,a,"2017-10-18 09:31:14"
198,1000364018,21,2017-10-13,c,"2017-10-13 08:49:47"
198,1001505047,19,2017-10-19,b,"2017-10-19 15:52:24"
198,1007286682,12,2017-10-20,b,"2017-10-20 13:50:23"
199,1000100928,39,2017-10-18,b,"2017-10-18 09:23:43"
199,1000396112,34,2017-10-19,a,"2017-10-19 15:52:27"
199,1001010622,31,2017-10-13,a,"2017-10-13 08:49:47"
199,11903304,1,2017-10-20,b,"2017-10-20 13:50:25"
200,1000100928,40,2017-10-18,a,"2017-10-18 09:26:15"
200,1020488138,3,2017-10-19,c,"2017-10-19 15:52:34"
201,1000295404,1,2017-10-18,b,"2017-10-18 09:25:30"
201,1007240205,34,2017-10-19,a,"2017-10-19 15:52:43"
201,1007410504,37,2017-10-20,a,"2017-10-20 13:50:28"
202,1000295404,2,2017-10-18,c,"2017-10-18 09:26:16"
202,1001016932,40,2017-10-13,a,"2017-10-13 08:49:57"
202,1004578531,28,2017-10-19,b,"2017-10-19 15:52:44"
202,11903304,36,2017-10-20,a,"2017-10-20 13:50:29"
203,1000295404,3,2017-10-18,c,"2017-10-18 09:23:46"
203,1001237675,22,2017-10-20,a,"2017-10-20 13:50:32"
203,1020488138,17,2017-10-19,f,"2017-10-19 15:52:46"
204,1000295404,4,2017-10-18,c,"2017-10-18 09:24:21"
204,1000396112,36,2017-10-19,a,"2017-10-19 15:52:53"
204,1007227098,19,2017-10-13,d,"2017-10-13 08:50:02"
205,1000295404,5,2017-10-18,a,"2017-10-18 09:29:01"
205,1001010939,15,2017-10-13,d,"2017-10-13 08:50:06"
205,1001639404,18,2017-10-20,c,"2017-10-20 13:50:38"
205,1004578531,15,2017-10-19,d,"2017-10-19 15:53:02"
206,1000295404,6,2017-10-18,c,"2017-10-18 09:28:53"
206,1001025819,10,2017-10-13,c,"2017-10-13 08:50:07"
206,1007240205,10,2017-10-19,c,"2017-10-19 15:53:03"
206,1007410504,11,2017-10-20,b,"2017-10-20 13:50:40"
207,1000295404,7,2017-10-18,c,"2017-10-18 09:29:20"
207,1007227098,17,2017-10-13,f,"2017-10-13 08:50:09"
207,1007286682,6,2017-10-20,c,"2017-10-20 13:50:40"
207,99112905746,29,2017-10-19,a,"2017-10-19 15:53:21"
208,1000295404,8,2017-10-18,b,"2017-10-18 09:30:43"
208,1000547078,21,2017-10-13,c,"2017-10-13 08:50:12"
208,1001017349,6,2017-10-20,c,"2017-10-20 13:50:41"
208,1020488138,28,2017-10-19,a,"2017-10-19 15:53:36"
209,1000295404,9,2017-10-18,b,"2017-10-18 09:22:34"
209,1001010939,37,2017-10-13,a,"2017-10-13 08:50:13"
209,11903304,21,2017-10-20,a,"2017-10-20 13:50:43"
209,99112905746,5,2017-10-19,c,"2017-10-19 15:53:38"
210,1000295404,10,2017-10-18,b,"2017-10-18 09:23:16"
210,1001010622,14,2017-10-13,b,"2017-10-13 08:50:13"
210,1004578531,8,2017-10-19,b,"2017-10-19 15:54:02"
211,1000295404,11,2017-10-18,b,"2017-10-18 09:26:56"
211,1007227098,23,2017-10-13,b,"2017-10-13 08:50:16"
211,1020488138,26,2017-10-19,c,"2017-10-19 15:54:08"
211,99081210604,6,2017-10-20,c,"2017-10-20 13:50:47"
212,1000295404,12,2017-10-18,b,"2017-10-18 09:18:04"
212,1001233082,28,2017-10-13,a,"2017-10-13 08:50:16"
212,1193118961,13,2017-10-20,b,"2017-10-20 13:50:47"
213,1000295404,13,2017-10-18,a,"2017-10-18 09:21:21"
213,1020494808,38,2017-10-19,a,"2017-10-19 15:54:25"
213,1128227439,38,2017-10-20,b,"2017-10-20 13:50:48"
214,1000295404,14,2017-10-18,b,"2017-10-18 09:22:10"
214,1000364018,18,2017-10-13,c,"2017-10-13 08:50:24"
214,1004578531,24,2017-10-19,a,"2017-10-19 15:54:28"
214,1007410504,15,2017-10-20,d,"2017-10-20 13:50:49"
215,1000295404,15,2017-10-18,d,"2017-10-18 09:31:20"
215,1000396112,2,2017-10-19,c,"2017-10-19 15:54:34"
216,1000295404,16,2017-10-18,e,"2017-10-18 09:30:53"
216,1000364018,20,2017-10-13,a,"2017-10-13 08:50:27"
216,99112905746,11,2017-10-19,b,"2017-10-19 15:54:42"
217,1000295404,17,2017-10-18,f,"2017-10-18 09:19:37"
217,1007227098,26,2017-10-13,b,"2017-10-13 08:50:32"
217,1007242789,3,2017-10-19,c,"2017-10-19 15:54:48"
218,1000295404,18,2017-10-18,c,"2017-10-18 09:25:06"
218,1000396112,24,2017-10-19,b,"2017-10-19 15:54:53"
218,1128227439,11,2017-10-20,b,"2017-10-20 13:50:58"
218,99101702177,6,2017-10-13,c,"2017-10-13 08:50:35"
219,1000295404,19,2017-10-18,b,"2017-10-18 09:19:47"
219,1000639851,13,2017-10-20,b,"2017-10-20 13:50:58"
219,1007240205,32,2017-10-19,b,"2017-10-19 15:55:00"
220,1000295404,20,2017-10-18,a,"2017-10-18 09:27:10"
220,1001237675,17,2017-10-20,f,"2017-10-20 13:51:00"
220,1007240205,11,2017-10-19,b,"2017-10-19 15:55:13"
221,1000295404,21,2017-10-18,c,"2017-10-18 09:23:05"
221,1001025819,14,2017-10-13,a,"2017-10-13 08:50:38"
221,99112905746,31,2017-10-19,a,"2017-10-19 15:55:13"
222,1000295404,22,2017-10-18,a,"2017-10-18 09:25:54"
222,1001505047,28,2017-10-19,a,"2017-10-19 15:55:16"
223,1000295404,23,2017-10-18,b,"2017-10-18 09:20:32"
223,1020494808,30,2017-10-19,c,"2017-10-19 15:55:25"
224,1000295404,24,2017-10-18,a,"2017-10-18 09:25:23"
224,1001011099,31,2017-10-20,a,"2017-10-20 13:51:08"
224,1001017060,13,2017-10-13,b,"2017-10-13 08:50:54"
224,1007240205,23,2017-10-19,b,"2017-10-19 15:55:44"
225,1000295404,25,2017-10-18,a,"2017-10-18 09:19:14"
225,1000396112,6,2017-10-19,c,"2017-10-19 15:55:51"
225,1001010622,29,2017-10-13,a,"2017-10-13 08:50:57"
225,1007658645,15,2017-10-20,d,"2017-10-20 13:51:08"
226,1000295404,26,2017-10-18,c,"2017-10-18 09:22:53"
226,1007227098,32,2017-10-13,a,"2017-10-13 08:51:07"
226,1020494808,40,2017-10-19,a,"2017-10-19 15:55:52"
226,1128227439,8,2017-10-20,b,"2017-10-20 13:51:08"
227,1000295404,27,2017-10-18,c,"2017-10-18 09:30:24"
227,1007240205,28,2017-10-19,a,"2017-10-19 15:55:54"
227,1193118961,18,2017-10-20,c,"2017-10-20 13:51:09"
227,99112802157,9,2017-10-13,b,"2017-10-13 08:51:08"
228,1000295404,28,2017-10-18,a,"2017-10-18 09:26:11"
228,1000364018,3,2017-10-13,c,"2017-10-13 08:51:08"
228,1001250221,35,2017-10-19,a,"2017-10-19 15:56:03"
229,1000295404,29,2017-10-18,a,"2017-10-18 09:28:27"
229,1000396112,33,2017-10-19,d,"2017-10-19 15:56:09"
229,1128227439,10,2017-10-20,c,"2017-10-20 13:51:11"
230,1000295404,30,2017-10-18,c,"2017-10-18 09:16:48"
230,1000396112,14,2017-10-19,b,"2017-10-19 15:56:15"
230,1001010939,5,2017-10-13,a,"2017-10-13 08:51:17"
231,1000295404,31,2017-10-18,a,"2017-10-18 09:19:30"
231,1001639404,33,2017-10-20,d,"2017-10-20 13:51:18"
231,1007227098,34,2017-10-13,b,"2017-10-13 08:51:22"
232,1000295404,32,2017-10-18,d,"2017-10-18 09:25:13"
232,1020494808,6,2017-10-19,c,"2017-10-19 15:56:21"
232,99051903761,36,2017-10-20,a,"2017-10-20 13:51:19"
233,1000295404,33,2017-10-18,d,"2017-10-18 09:23:55"
233,1000645747,36,2017-10-20,a,"2017-10-20 13:51:20"
233,1001250221,27,2017-10-19,c,"2017-10-19 15:56:23"
234,1000295404,34,2017-10-18,a,"2017-10-18 09:25:38"
234,1001017060,38,2017-10-13,a,"2017-10-13 08:51:23"
234,1001505047,16,2017-10-19,e,"2017-10-19 15:56:28"
235,1000295404,35,2017-10-18,a,"2017-10-18 09:28:17"
235,1000415794,30,2017-10-13,c,"2017-10-13 08:51:23"
235,1000639851,18,2017-10-20,c,"2017-10-20 13:51:22"
235,1007240205,13,2017-10-19,b,"2017-10-19 15:56:37"
236,1000295404,36,2017-10-18,a,"2017-10-18 09:26:02"
236,1000746274,27,2017-10-20,b,"2017-10-20 13:51:25"
236,1001017060,17,2017-10-13,f,"2017-10-13 08:51:29"
236,1001505047,10,2017-10-19,c,"2017-10-19 15:57:29"
237,1000295404,37,2017-10-18,b,"2017-10-18 09:24:13"
237,1007227098,5,2017-10-13,a,"2017-10-13 08:51:31"
237,1007240205,9,2017-10-19,b,"2017-10-19 15:57:35"
237,99051402240,37,2017-10-20,a,"2017-10-20 13:51:25"
238,1000295404,38,2017-10-18,a,"2017-10-18 09:24:38"
238,1000415794,20,2017-10-13,a,"2017-10-13 08:51:31"
238,1007240205,1,2017-10-19,b,"2017-10-19 15:58:04"
238,1128227439,23,2017-10-20,b,"2017-10-20 13:51:27"
239,1000295404,39,2017-10-18,a,"2017-10-18 09:18:54"
239,1007242789,4,2017-10-19,c,"2017-10-19 15:58:22"
239,1007658645,31,2017-10-20,a,"2017-10-20 13:51:28"
240,1000295404,40,2017-10-18,b,"2017-10-18 09:26:45"
240,1020494808,8,2017-10-19,b,"2017-10-19 15:58:23"
241,1000307343,1,2017-10-19,b,"2017-10-19 04:20:30"
241,1128227439,25,2017-10-20,b,"2017-10-20 13:51:30"
241,99112905746,36,2017-10-19,a,"2017-10-19 15:58:26"
242,1000307343,2,2017-10-19,c,"2017-10-19 04:21:08"
242,1001010622,26,2017-10-13,c,"2017-10-13 08:51:38"
242,1020494808,20,2017-10-19,a,"2017-10-19 15:58:32"
242,99051903761,37,2017-10-20,a,"2017-10-20 13:51:32"
243,1000307343,3,2017-10-19,c,"2017-10-19 04:20:12"
243,1000645747,9,2017-10-20,b,"2017-10-20 13:51:33"
243,1007227098,24,2017-10-13,b,"2017-10-13 08:51:40"
244,1000307343,4,2017-10-19,c,"2017-10-19 04:21:02"
244,1001233082,33,2017-10-13,c,"2017-10-13 08:51:40"
244,1020494808,10,2017-10-19,b,"2017-10-19 15:58:48"
244,99051402240,11,2017-10-20,b,"2017-10-20 13:51:33"
245,1000307343,5,2017-10-19,a,"2017-10-19 04:22:48"
245,1001010622,18,2017-10-13,c,"2017-10-13 08:51:43"
245,1007242789,39,2017-10-19,a,"2017-10-19 15:58:52"
246,1000307343,6,2017-10-19,c,"2017-10-19 03:59:41"
246,1020488138,7,2017-10-19,c,"2017-10-19 15:58:53"
246,99101702177,21,2017-10-13,c,"2017-10-13 08:51:51"
247,1000307343,7,2017-10-19,c,"2017-10-19 04:17:21"
247,1007242789,7,2017-10-19,c,"2017-10-19 15:58:56"
248,1000307343,8,2017-10-19,b,"2017-10-19 04:24:28"
248,1001010939,21,2017-10-13,c,"2017-10-13 08:51:56"
249,1000307343,9,2017-10-19,b,"2017-10-19 04:19:05"
249,1001505047,13,2017-10-19,c,"2017-10-19 15:59:03"
249,1007410504,33,2017-10-20,d,"2017-10-20 13:51:47"
250,1000307343,10,2017-10-19,c,"2017-10-19 04:20:36"
250,1001237675,27,2017-10-20,c,"2017-10-20 13:51:50"
250,1007242789,27,2017-10-19,c,"2017-10-19 15:59:04"
250,99112802157,23,2017-10-13,b,"2017-10-13 08:52:01"
